2023-06-13 21:59:24.940235: iter: [12/20], train_loss: 0.000741, valid_loss: 0.001984
2023-06-13 22:21:25.970661: iter: [13/20], train_loss: 0.000553, valid_loss: 0.001689
2023-06-14 11:49:21.155572: iter: [1/20], train_loss: 0.027466, valid_loss: 0.011446
2023-06-14 11:55:00.833206: iter: [2/20], train_loss: 0.006667, valid_loss: 0.006838
2023-06-14 12:00:35.644040: iter: [3/20], train_loss: 0.003495, valid_loss: 0.005213
2023-06-14 12:06:10.209467: iter: [4/20], train_loss: 0.002395, valid_loss: 0.004370
2023-06-14 12:11:45.894014: iter: [5/20], train_loss: 0.001884, valid_loss: 0.003913
2023-06-14 12:17:40.541231: iter: [6/20], train_loss: 0.001478, valid_loss: 0.003712
2023-06-14 12:23:56.246361: iter: [7/20], train_loss: 0.001258, valid_loss: 0.003291
2023-06-14 12:33:30.983087: iter: [8/20], train_loss: 0.001022, valid_loss: 0.002974
2023-06-14 12:42:50.951914: iter: [9/20], train_loss: 0.000913, valid_loss: 0.003050
2023-06-14 12:52:07.054742: iter: [10/20], train_loss: 0.000749, valid_loss: 0.002720
2023-06-14 13:01:26.379373: iter: [11/20], train_loss: 0.000657, valid_loss: 0.002641
2023-06-14 13:10:52.258320: iter: [12/20], train_loss: 0.000632, valid_loss: 0.002551
2023-06-14 13:22:54.219694: iter: [13/20], train_loss: 0.000469, valid_loss: 0.002381
2023-06-14 13:34:55.030042: iter: [14/20], train_loss: 0.000540, valid_loss: 0.002229
2023-06-14 13:47:12.352775: iter: [15/20], train_loss: 0.000382, valid_loss: 0.002167
2023-06-14 13:59:41.715974: iter: [16/20], train_loss: 0.000392, valid_loss: 0.002046
2023-06-14 14:11:11.757742: iter: [17/20], train_loss: 0.000337, valid_loss: 0.001999
2023-06-14 14:20:41.732450: iter: [18/20], train_loss: 0.000286, valid_loss: 0.001801
2023-06-14 14:30:06.768364: iter: [19/20], train_loss: 0.000587, valid_loss: 0.001843
2023-06-14 14:39:24.074888: iter: [20/20], train_loss: 0.000316, valid_loss: 0.001685
2023-06-14 17:39:55.704912: iter: [1/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 17:44:01.610427: iter: [2/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 17:48:07.343182: iter: [3/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 17:52:13.311881: iter: [4/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 17:56:17.720053: iter: [5/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:00:21.027049: iter: [6/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:04:25.213124: iter: [7/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:08:28.876550: iter: [8/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:12:33.116291: iter: [9/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:16:45.828846: iter: [10/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:22:00.728693: iter: [11/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:27:29.387755: iter: [12/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:32:55.043924: iter: [13/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:38:20.214232: iter: [14/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:43:46.649045: iter: [15/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:49:11.936836: iter: [16/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 18:54:38.528880: iter: [17/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 19:00:04.269676: iter: [18/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 19:05:29.233893: iter: [19/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 19:10:53.139773: iter: [20/20], train_loss: 1.248430, valid_loss: 1.249797
2023-06-14 22:39:41.774943: iter: [1/20], train_loss: 0.213575, valid_loss: 0.023424
2023-06-14 23:07:44.827732: iter: [2/20], train_loss: -0.031650, valid_loss: -0.152786
2023-06-15 00:18:58.992524: iter: [1/10], train_loss: -0.015417, valid_loss: -0.229926
2023-06-15 01:10:20.902968: iter: [2/10], train_loss: -0.345322, valid_loss: -0.488359
2023-06-15 02:00:05.571606: iter: [3/10], train_loss: -0.608982, valid_loss: -0.758793
2023-06-15 11:21:52.756542: iter: [1/10], train_loss: 0.040927, valid_loss: -0.213277
2023-06-15 11:31:02.066321: iter: [2/10], train_loss: -0.341500, valid_loss: -0.505908
2023-06-15 11:40:35.009299: iter: [3/10], train_loss: -0.655188, valid_loss: -0.801698
2023-06-15 11:49:46.059397: iter: [4/10], train_loss: -0.964413, valid_loss: -1.120595
2023-06-15 12:45:03.810903: iter: [1/10], train_loss: 0.048982, valid_loss: -0.166603
2023-06-15 13:02:24.413054: iter: [2/10], train_loss: -0.308207, valid_loss: -0.468378
2023-06-17 09:10:14.382303: iter: [1/10], train_loss: 0.410203, valid_loss: 0.297706
2023-06-17 09:18:31.465470: iter: [2/10], train_loss: 0.253616, valid_loss: 0.194520
2023-06-17 09:26:46.401510: iter: [3/10], train_loss: 0.151738, valid_loss: 0.097433
2023-06-17 09:35:01.836645: iter: [4/10], train_loss: 0.056192, valid_loss: 0.030272
2023-06-17 09:43:18.860778: iter: [5/10], train_loss: -0.086890, valid_loss: -0.028952
2023-06-17 09:51:35.139197: iter: [6/10], train_loss: -0.268813, valid_loss: -0.126471
2023-06-17 09:59:55.754506: iter: [7/10], train_loss: -0.445435, valid_loss: -0.202751
2023-06-17 10:08:37.110445: iter: [8/10], train_loss: -0.629895, valid_loss: -0.222738
2023-06-17 10:17:14.963826: iter: [9/10], train_loss: -0.799743, valid_loss: -0.283592
2023-06-17 10:25:44.779600: iter: [10/10], train_loss: -1.000006, valid_loss: -0.287992
